selling_price,year,km_driven,transmission_type,mileage,engine,max_power,seats,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol
17.4,2018.0,46000,1,13.68,2393.0,147.8,7.0,1,0,0,0,1,0,0,0
26.9,2019.0,18000,0,17.9,2143.0,134.1,5.0,1,0,0,0,1,0,0,0
1.55,2012.0,70000,1,23.08,1461.0,63.1,5.0,0,1,0,0,1,0,0,0
5.15,2013.0,56000,1,16.55,2498.0,105.0,7.0,1,0,0,0,1,0,0,0
14.9,2020.0,1000,1,15.81,1451.0,141.0,5.0,1,0,0,0,0,0,0,1
3.5,2017.0,36954,1,26.6,998.0,58.16,5.0,1,0,0,1,0,0,0,0
6.75,2018.0,21000,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
15.49,2015.0,62000,0,17.11,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
3.15,2011.0,54000,1,17.6,1496.0,88.73,5.0,1,0,0,0,0,0,0,1
6.25,2018.0,24132,1,20.35,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
4.25,2015.0,79000,1,19.3,1248.0,73.9,5.0,1,0,0,0,1,0,0,0
5.75,2015.0,66000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
4.7,2017.0,50021,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
17.9,2014.0,40000,0,13.0,2143.0,201.1,5.0,1,0,0,0,1,0,0,0
2.65,2013.0,36900,1,21.79,998.0,67.05,5.0,1,0,0,0,0,0,0,1
14.5,2013.0,48000,0,17.84,1395.0,147.51,5.0,1,0,0,0,0,0,0,1
3.95,2013.0,55000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
10.5,2012.0,55000,1,13.0,2982.0,168.7,7.0,1,0,0,0,1,0,0,0
6.0,2017.0,50740,1,18.6,1197.0,81.83,5.0,0,0,1,0,0,0,0,1
8.75,2018.0,70000,1,21.38,1396.0,88.7,5.0,0,1,0,0,1,0,0,0
8.9,2018.0,27700,0,17.0,1198.0,108.5,5.0,1,0,0,0,0,0,0,1
6.25,2014.0,42000,1,25.1,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
42.7,2017.0,9000,0,19.2,1968.0,187.74,5.0,1,0,0,0,1,0,0,0
5.5,2019.0,2565,0,20.3,1086.0,68.07,5.0,0,0,1,0,0,0,0,1
3.1,2009.0,83546,0,13.7,1798.0,157.75,5.0,1,0,0,0,0,0,0,1
7.35,2017.0,59000,0,21.72,1498.0,108.6,5.0,1,0,0,0,1,0,0,0
9.8,2016.0,54400,0,13.0,1591.0,121.3,5.0,0,0,1,0,0,0,0,1
4.5,2014.0,70000,1,12.05,2179.0,120.0,9.0,0,1,0,0,1,0,0,0
4.65,2016.0,52490,1,19.0,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
7.11,2017.0,48000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
7.5,2018.0,24000,1,17.0,1198.0,108.5,5.0,1,0,0,0,0,0,0,1
6.5,2019.0,9000,0,21.4,1197.0,83.1,5.0,0,1,0,0,0,0,0,1
5.7,2015.0,46000,1,22.7,1498.0,89.84,5.0,1,0,0,0,1,0,0,0
3.65,2013.0,78000,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
4.55,2014.0,70467,1,23.59,1364.0,67.04,5.0,1,0,0,0,1,0,0,0
9.49,2019.0,19925,1,23.0,1498.0,98.96,5.0,0,1,0,0,1,0,0,0
16.5,2016.0,4400,0,13.01,2199.0,194.3,7.0,1,0,0,0,1,0,0,0
3.5,2015.0,55000,1,22.95,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
36.0,2016.0,35000,0,17.9,2143.0,167.6,5.0,1,0,0,0,1,0,0,0
3.3,2015.0,150000,1,26.59,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
15.9,2014.0,90000,0,15.73,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
3.75,2010.0,36000,1,14.8,1799.0,130.2,5.0,1,0,0,0,0,0,0,1
51.0,2016.0,33000,0,9.43,1999.0,237.4,5.0,1,0,0,0,0,0,0,1
4.1,2018.0,7000,1,20.51,998.0,67.06,5.0,1,0,0,0,0,0,0,1
9.7,2016.0,79000,0,17.01,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
9.0,2019.0,5298,1,19.34,1462.0,103.0,7.0,0,0,1,0,0,0,0,1
2.83,2015.0,128000,1,26.6,998.0,58.16,5.0,0,1,0,1,0,0,0,0
3.25,2012.0,60000,1,18.3,1496.0,5.0,5.0,1,0,0,0,0,0,0,1
5.75,2012.0,85000,1,12.8,2494.0,102.0,7.0,1,0,0,0,1,0,0,0
4.65,2019.0,40000,1,30.47,998.0,58.33,5.0,1,0,0,1,0,0,0,0
4.5,2012.0,55584,0,15.6,1497.0,116.3,5.0,1,0,0,0,0,0,0,1
2.5,2013.0,37200,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
4.25,2014.0,62000,1,19.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
1.45,2009.0,70962,1,18.9,998.0,67.1,5.0,1,0,0,0,0,0,0,1
2.25,2013.0,53000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
10.75,2019.0,28000,1,24.2,1498.0,93.87,7.0,1,0,0,0,1,0,0,0
9.4,2018.0,21094,0,18.0,1497.0,117.6,5.0,1,0,0,0,0,0,0,1
8.7,2019.0,22000,0,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
4.8,2013.0,57593,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
3.85,2011.0,130311,1,12.05,2179.0,120.0,9.0,1,0,0,0,1,0,0,0
1.85,2013.0,60000,1,22.74,796.0,47.3,5.0,0,1,0,0,0,0,0,1
4.1,2014.0,54159,1,18.5,1197.0,82.85,5.0,0,0,1,0,0,0,0,1
18.35,2019.0,8000,1,13.68,2393.0,147.51,7.0,1,0,0,0,1,0,0,0
2.45,2016.0,63530,1,15.37,1196.0,73.0,5.0,0,1,0,0,0,0,0,1
8.9,2008.0,56000,0,8.45,2979.0,321.0,5.0,1,0,0,0,0,0,0,1
0.65,2005.0,68000,1,13.0,1493.0,100.0,5.0,0,1,0,0,0,0,0,1
6.99,2018.0,19000,0,19.56,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
10.75,2016.0,56000,1,15.4,2179.0,120.0,7.0,1,0,0,0,1,0,0,0
3.25,2017.0,11000,1,23.95,998.0,67.05,5.0,1,0,0,0,0,0,0,1
2.25,2013.0,31000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
2.19,2010.0,62000,1,16.1,1298.0,88.2,5.0,1,0,0,0,0,0,0,1
19.75,2016.0,65000,0,19.16,2487.0,214.5,5.0,1,0,0,0,0,0,0,1
4.85,2017.0,30000,1,18.9,1197.0,81.86,5.0,1,0,0,0,0,0,0,1
10.0,2017.0,60000,1,15.4,1997.0,120.0,7.0,0,1,0,0,1,0,0,0
6.35,2014.0,55000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
5.75,2011.0,98000,1,12.8,2494.0,102.0,7.0,1,0,0,0,1,0,0,0
3.0,2013.0,25783,1,20.36,1197.0,78.9,5.0,0,0,1,0,0,0,0,1
4.5,2014.0,71000,1,24.2,1498.0,98.6,7.0,1,0,0,0,1,0,0,0
11.5,2011.0,100000,0,16.55,1968.0,147.51,5.0,1,0,0,0,1,0,0,0
4.65,2015.0,41000,1,16.47,1198.0,74.0,5.0,1,0,0,0,0,0,0,1
45.0,2019.0,18100,0,12.83,2179.0,147.5,7.0,1,0,0,0,1,0,0,0
35.75,2017.0,35800,0,12.83,1999.0,148.31,7.0,1,0,0,0,1,0,0,0
4.5,2013.0,50000,1,19.01,1461.0,108.45,5.0,0,1,0,0,1,0,0,0
6.0,2015.0,59000,1,23.65,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.29,2017.0,36732,1,24.0,1186.0,73.97,5.0,1,0,0,0,1,0,0,0
2.35,2012.0,73000,1,20.4,1248.0,91.7,5.0,1,0,0,0,1,0,0,0
4.5,2018.0,50000,1,24.0,1186.0,73.97,5.0,1,0,0,0,1,0,0,0
47.0,2017.0,28000,0,17.9,2143.0,201.15,5.0,1,0,0,0,1,0,0,0
8.95,2016.0,30000,1,15.8,1591.0,121.3,5.0,1,0,0,0,0,0,0,1
4.5,2016.0,61483,1,22.0,1197.0,81.8,5.0,0,0,1,0,0,0,0,1
4.0,2017.0,26000,0,23.1,998.0,67.04,5.0,1,0,0,0,0,0,0,1
3.5,2011.0,40000,1,16.2,1599.0,103.2,5.0,0,1,0,0,0,0,0,1
6.95,2015.0,52000,1,23.9,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
4.55,2017.0,42000,1,18.0,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
2.0,2014.0,70000,1,18.44,1198.0,75.0,5.0,0,1,0,0,0,0,0,1
13.0,2016.0,82000,1,13.68,2393.0,147.8,7.0,1,0,0,0,1,0,0,0
12.75,2014.0,59000,0,17.11,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
1.65,2011.0,89000,1,16.52,1991.0,123.7,5.0,1,0,0,0,1,0,0,0
4.25,2015.0,73000,1,28.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
6.0,2017.0,39500,0,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
7.9,2014.0,67000,1,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
13.5,2017.0,43000,0,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
10.5,2016.0,35000,1,19.67,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
4.75,2014.0,43000,1,24.2,1498.0,98.6,7.0,1,0,0,0,1,0,0,0
14.95,2018.0,26000,0,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
14.5,2017.0,27000,1,13.68,2393.0,147.51,7.0,1,0,0,0,1,0,0,0
9.5,2018.0,28500,1,16.55,2498.0,105.0,6.0,0,1,0,0,1,0,0,0
2.6,2012.0,55329,1,20.36,1197.0,78.9,5.0,0,0,1,0,0,0,0,1
6.75,2013.0,80220,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
19.45,2019.0,34000,0,11.36,2755.0,171.5,7.0,1,0,0,0,1,0,0,0
9.85,2014.0,75000,0,14.8,2143.0,120.7,5.0,1,0,0,0,1,0,0,0
4.45,2012.0,69000,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
3.5,2015.0,27599,1,19.81,1086.0,68.05,5.0,0,0,1,0,0,0,0,1
6.31,2017.0,45000,1,28.09,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
4.25,2017.0,35000,1,16.2,1199.0,74.0,5.0,1,0,0,0,0,0,0,1
5.75,2016.0,52000,1,19.87,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
4.75,2016.0,55034,1,18.49,1493.0,100.0,7.0,1,0,0,0,1,0,0,0
3.7,2015.0,33000,1,23.1,998.0,67.04,5.0,1,0,0,0,0,0,0,1
5.25,2013.0,49000,1,16.55,2498.0,105.0,7.0,1,0,0,0,1,0,0,0
13.0,2017.0,74000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
6.8,2017.0,24000,1,22.77,1498.0,98.59,5.0,1,0,0,0,1,0,0,0
5.95,2016.0,67000,1,18.49,1493.0,100.0,7.0,1,0,0,0,1,0,0,0
3.05,2013.0,48080,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
5.25,2012.0,67000,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
8.4,2017.0,24000,1,18.06,2523.0,63.0,7.0,1,0,0,0,1,0,0,0
4.0,2015.0,68000,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
3.75,2018.0,60000,1,19.83,1198.0,67.0,7.0,0,1,0,0,0,0,0,1
12.9,2013.0,51000,0,19.27,2143.0,167.62,5.0,1,0,0,0,1,0,0,0
6.5,2016.0,68219,1,24.52,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
3.0,2016.0,120000,1,20.51,998.0,67.04,5.0,0,1,0,0,0,0,0,1
3.95,2014.0,64000,1,19.87,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
14.31,2014.0,48000,0,11.78,2143.0,167.62,5.0,1,0,0,0,1,0,0,0
4.75,2013.0,72000,1,25.47,1248.0,88.5,7.0,1,0,0,0,1,0,0,0
5.1,2015.0,45000,0,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
4.7,2014.0,43000,1,16.55,2498.0,105.0,7.0,0,1,0,0,1,0,0,0
7.0,2018.0,30000,1,28.4,1248.0,74.02,5.0,0,1,0,0,1,0,0,0
4.5,2016.0,57200,1,20.85,1197.0,83.14,5.0,1,0,0,0,0,0,0,1
2.99,2012.0,53000,1,21.9,1396.0,88.8,5.0,1,0,0,0,1,0,0,0
8.75,2015.0,55000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
24.5,2017.0,69000,0,12.9,2755.0,174.5,7.0,1,0,0,0,1,0,0,0
6.4,2019.0,3000,1,21.01,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
2.45,2011.0,60000,1,17.0,1197.0,80.0,5.0,1,0,0,0,0,0,0,1
3.0,2011.0,70000,1,20.0,1968.0,108.5,5.0,0,1,0,0,1,0,0,0
3.0,2019.0,2500,1,22.7,799.0,53.64,5.0,0,1,0,0,0,0,0,1
3.25,2016.0,35000,1,21.1,1248.0,73.9,5.0,1,0,0,0,1,0,0,0
2.35,2014.0,62488,1,20.92,998.0,67.1,5.0,0,0,1,0,0,0,0,1
5.65,2015.0,45000,1,20.73,1373.0,91.1,5.0,1,0,0,0,0,0,0,1
5.85,2014.0,70000,0,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
2.65,2015.0,37000,1,15.37,1196.0,73.0,5.0,1,0,0,0,0,0,0,1
1.62,2013.0,82250,1,20.3,1476.3274007038713,5.0,5.0,1,0,0,0,1,0,0,0
4.6,2020.0,7640,1,21.79,998.0,67.05,5.0,0,0,1,0,0,0,0,1
5.1,2015.0,65000,1,21.4,1197.0,83.1,5.0,1,0,0,0,0,0,0,1
6.5,2018.0,12000,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
17.0,2016.0,46000,0,10.75,2694.0,163.7,7.0,1,0,0,0,0,0,0,1
9.15,2015.0,70000,1,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
2.81,2011.0,68500,1,15.04,1598.0,103.6,5.0,1,0,0,0,0,0,0,1
6.25,2015.0,39000,1,17.01,1591.0,121.4,5.0,1,0,0,0,0,0,0,1
3.5,2014.0,62200,1,22.07,1199.0,73.9,5.0,1,0,0,0,1,0,0,0
11.75,2017.0,34000,0,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
2.6,2015.0,37000,1,15.37,1196.0,73.0,5.0,1,0,0,0,0,0,0,1
29.5,2016.0,25000,0,15.26,1798.0,187.74,5.0,1,0,0,0,0,0,0,1
22.0,2016.0,20000,0,13.7,1991.0,183.0,5.0,1,0,0,0,0,0,0,1
14.5,2017.0,63000,0,11.36,2755.0,171.5,7.0,1,0,0,0,1,0,0,0
6.99,2018.0,20000,0,19.0,1199.0,88.76,5.0,1,0,0,0,0,0,0,1
4.0,2015.0,39000,1,20.4,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
16.5,2019.0,28000,1,17.41,1956.0,167.68,5.0,1,0,0,0,1,0,0,0
2.65,2014.0,58000,1,21.1,814.0,55.2,5.0,1,0,0,0,0,0,0,1
6.2,2018.0,15000,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
22.5,2014.0,46000,0,14.74,2993.0,270.9,5.0,1,0,0,0,1,0,0,0
15.49,2018.0,21000,0,14.28,1798.0,138.03,5.0,1,0,0,0,0,0,0,1
25.25,2017.0,38000,0,17.9,2143.0,134.1,5.0,1,0,0,0,1,0,0,0
7.3,2017.0,17908,1,21.7,1498.0,98.96,5.0,1,0,0,0,1,0,0,0
2.75,2010.0,120000,1,21.43,1364.0,87.2,5.0,0,1,0,0,1,0,0,0
1.72,2011.0,57000,1,26.83,796.0,38.4,5.0,1,0,0,1,0,0,0,0
1.7,2008.0,66000,1,16.1,1197.0,85.0,5.0,1,0,0,0,0,0,0,1
4.8,2015.0,31000,1,22.54,1396.0,88.73,5.0,1,0,0,0,1,0,0,0
3.99,2015.0,51000,1,19.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
10.0,2012.0,81000,0,15.2,1968.0,140.8,5.0,0,1,0,0,1,0,0,0
10.0,2018.0,15000,0,24.3,1248.0,88.5,5.0,0,1,0,0,1,0,0,0
5.0,2016.0,10000,1,23.26,1197.0,88.5,5.0,1,0,0,0,0,0,0,1
9.25,2015.0,53000,1,15.4,2179.0,120.0,8.0,1,0,0,0,1,0,0,0
1.7,2007.0,65000,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
8.25,2016.0,69000,1,20.5,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
5.9,2015.0,70000,1,22.54,1396.0,88.73,5.0,1,0,0,0,1,0,0,0
6.8,2019.0,11000,1,21.01,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
4.25,2014.0,49000,0,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
29.0,2013.0,85000,0,15.15,2967.0,240.0,5.0,1,0,0,0,1,0,0,0
7.8,2015.0,80000,1,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,0,0
5.5,2015.0,50000,1,21.7,1498.0,98.96,5.0,1,0,0,0,1,0,0,0
5.35,2017.0,47000,1,28.4,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
6.0,2018.0,17000,0,18.3,1199.0,88.76,5.0,1,0,0,0,0,0,0,1
2.25,2011.0,56000,1,19.81,1086.0,68.05,5.0,1,0,0,0,0,0,0,1
22.5,2014.0,65000,0,13.0,2143.0,204.0,5.0,0,1,0,0,1,0,0,0
3.5,2013.0,58969,1,20.54,1598.0,103.6,5.0,1,0,0,0,1,0,0,0
5.6,2015.0,48002,1,26.21,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.25,2014.0,35000,0,14.81,1998.0,163.7,5.0,1,0,0,0,1,0,0,0
6.25,2016.0,26225,1,24.3,1248.0,88.5,5.0,0,0,1,0,1,0,0,0
3.85,2013.0,67000,1,19.87,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
5.6,2013.0,15000,1,16.09,1598.0,103.5,5.0,1,0,0,0,0,0,0,1
2.65,2012.0,84000,1,25.01,1498.0,89.75,5.0,1,0,0,0,1,0,0,0
2.5,2017.0,110000,1,23.95,998.0,67.1,5.0,0,1,0,0,0,0,0,1
7.25,2016.0,40000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.6,2012.0,55000,0,13.7,1798.0,157.75,5.0,1,0,0,0,0,0,0,1
2.8,2013.0,70000,1,19.4,1198.0,86.8,5.0,1,0,0,0,0,0,0,1
6.85,2019.0,22000,1,25.2,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
2.85,2011.0,73795,1,17.5,1198.0,75.0,5.0,1,0,0,0,0,0,0,1
16.5,2014.0,40000,0,17.68,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
2.9,2014.0,120000,1,24.4,1120.0,71.0,5.0,0,1,0,0,1,0,0,0
9.31,2018.0,18000,0,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
0.6,2006.0,60500,1,15.4,1590.0,94.0,5.0,1,0,0,0,0,0,0,1
3.8,2014.0,58000,1,16.1,1197.0,85.0,5.0,1,0,0,0,0,0,0,1
8.75,2018.0,25000,0,17.0,1198.0,108.5,5.0,1,0,0,0,0,0,0,1
5.95,2015.0,60000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
4.1,2014.0,54159,1,18.6,1197.0,81.83,5.0,1,0,0,0,0,0,0,1
5.25,2013.0,88000,1,19.33,1968.0,138.03,5.0,1,0,0,0,1,0,0,0
4.2,2017.0,90000,1,25.0,1197.0,82.0,5.0,0,1,0,1,0,0,0,0
6.2,2019.0,15103,1,21.01,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
8.9,2019.0,15000,0,21.5,1497.0,108.5,5.0,1,0,0,0,1,0,0,0
4.12,2014.0,64457,1,23.59,1364.0,67.04,5.0,1,0,0,0,1,0,0,0
16.85,2019.0,21000,1,13.68,2393.0,147.51,7.0,1,0,0,0,1,0,0,0
69.75,2019.0,19000,0,22.3,1999.0,177.0,5.0,1,0,0,0,1,0,0,0
4.25,2013.0,90923,1,19.87,1461.0,83.8,5.0,1,0,0,0,1,0,0,0
3.75,2013.0,22000,1,18.5,1197.0,82.9,5.0,1,0,0,0,0,0,0,1
3.7,2015.0,58000,1,18.0,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
5.0,2015.0,50000,1,27.39,1248.0,74.0,5.0,0,1,0,0,1,0,0,0
1.85,2014.0,90000,1,21.1,814.0,55.2,5.0,0,1,0,0,0,0,0,1
4.15,2012.0,72193,1,22.32,1582.0,126.32,5.0,1,0,0,0,1,0,0,0
35.25,2020.0,14000,0,14.11,2199.0,197.2,7.0,1,0,0,0,1,0,0,0
2.35,2011.0,62000,1,20.85,1197.0,83.14,5.0,1,0,0,0,0,0,0,1
11.0,2014.0,58000,1,14.74,2199.0,194.3,7.0,1,0,0,0,1,0,0,0
6.9,2015.0,59000,1,17.4,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
2.65,2015.0,62000,1,18.9,998.0,67.1,5.0,1,0,0,0,0,0,0,1
3.2,2015.0,45000,1,23.95,998.0,67.05,5.0,1,0,0,0,0,0,0,1
3.95,2016.0,41000,1,18.9,1197.0,82.0,5.0,1,0,0,0,0,0,0,1
1.75,2010.0,86000,1,18.6,1199.0,79.4,5.0,1,0,0,0,0,0,0,1
69.5,2018.0,10000,0,8.9,2996.0,333.0,7.0,1,0,0,0,0,0,0,1
18.25,2014.0,70252,0,11.2,2400.0,215.0,5.0,1,0,0,0,1,0,0,0
4.75,2016.0,45000,1,20.85,1197.0,83.14,5.0,1,0,0,0,0,0,0,1
9.85,2017.0,48000,1,20.5,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
4.75,2016.0,74800,1,23.59,1364.0,67.04,5.0,1,0,0,0,1,0,0,0
20.0,2013.0,89000,0,14.49,2993.0,258.0,5.0,1,0,0,0,1,0,0,0
14.97,2018.0,38000,1,13.68,2393.0,147.8,8.0,1,0,0,0,1,0,0,0
2.25,2013.0,71000,1,18.2,1199.0,82.4,5.0,1,0,0,0,0,0,0,1
3.61,2014.0,52000,1,22.0,1197.0,81.8,5.0,1,0,0,0,0,0,0,1
4.1,2015.0,62500,1,21.14,1498.0,103.52,5.0,0,1,0,0,1,0,0,0
6.25,2016.0,62000,1,23.65,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
5.5,2019.0,12909,1,18.9,1197.0,81.86,5.0,0,0,1,0,0,0,0,1
3.75,2008.0,82001,0,14.0,1476.3274007038713,5.0,5.0,1,0,0,0,0,0,0,1
2.9,2013.0,70000,1,24.0,1120.0,70.0,5.0,1,0,0,0,1,0,0,0
8.45,2018.0,41000,1,17.0,1497.0,118.0,5.0,1,0,0,0,0,0,0,1
5.25,2014.0,57000,1,16.02,1373.0,93.7,7.0,1,0,0,0,0,0,0,1
6.54,2017.0,61000,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
6.5,2016.0,17000,1,16.09,1598.0,103.2,5.0,1,0,0,0,0,0,0,1
2.2,2011.0,71000,1,20.51,998.0,67.04,5.0,1,0,0,0,0,0,0,1
2.8,2017.0,17000,1,20.71,799.0,53.64,5.0,1,0,0,0,0,0,0,1
12.0,2018.0,29000,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
2.6,2017.0,24719,1,22.7,799.0,53.64,5.0,1,0,0,0,0,0,0,1
4.95,2014.0,54000,1,26.0,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
54.75,2019.0,5700,0,15.01,1998.0,248.08,5.0,1,0,0,0,0,0,0,1
6.0,2019.0,32000,1,18.78,999.0,75.0,5.0,0,1,0,0,0,0,0,1
2.45,2015.0,43719,1,22.3,799.0,53.26,5.0,1,0,0,0,0,0,0,1
21.5,2016.0,17000,0,15.73,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
3.35,2013.0,60000,1,22.71,1461.0,84.8,5.0,1,0,0,0,1,0,0,0
4.25,2015.0,54591,1,25.8,1498.0,98.6,5.0,1,0,0,0,1,0,0,0
5.7,2015.0,41000,1,17.43,1396.0,105.5,5.0,1,0,0,0,0,0,0,1
6.75,2016.0,56000,1,18.88,999.0,123.24,5.0,1,0,0,0,0,0,0,1
10.5,2019.0,15000,0,18.0,1497.0,117.3,5.0,1,0,0,0,0,0,0,1
29.25,2018.0,11000,1,14.24,2755.0,174.5,7.0,1,0,0,0,1,0,0,0
2.8,2016.0,56302,1,26.6,998.0,58.16,5.0,1,0,0,1,0,0,0,0
30.0,2010.0,80000,0,10.2,4367.0,308.0,7.0,0,1,0,0,1,0,0,0
14.5,2017.0,61000,0,11.36,2755.0,171.5,7.0,1,0,0,0,1,0,0,0
31.5,2018.0,50000,0,12.9,2755.0,174.5,7.0,1,0,0,0,1,0,0,0
11.5,2018.0,21000,0,17.8,1496.0,105.5,5.0,0,1,0,0,0,0,0,1
1.35,2011.0,70000,1,19.0,1248.0,93.0,5.0,1,0,0,0,1,0,0,0
8.6,2015.0,77559,1,19.67,1582.0,126.2,5.0,1,0,0,0,1,0,0,0
12.6,2013.0,42000,0,17.11,1968.0,174.33,5.0,1,0,0,0,1,0,0,0
8.85,2017.0,23000,0,15.4,1497.0,117.3,7.0,1,0,0,0,0,0,0,1
4.45,2014.0,75000,1,23.59,1364.0,67.06,5.0,1,0,0,0,1,0,0,0
3.5,2013.0,69000,1,17.24,1198.0,73.9,5.0,1,0,0,0,0,0,0,1
15.0,2013.0,59000,0,14.16,1968.0,174.3,5.0,1,0,0,0,1,0,0,0
17.0,2013.0,80000,0,14.21,2143.0,203.0,5.0,1,0,0,0,1,0,0,0
3.24,2015.0,55000,1,21.1,1197.0,85.8,5.0,1,0,0,0,0,0,0,1
34.25,2012.0,33000,0,10.37,2979.0,301.72,2.0,1,0,0,0,0,0,0,1
3.9,2017.0,82000,1,20.85,1197.0,83.14,5.0,1,0,0,0,0,0,0,1
3.99,2016.0,68000,1,24.0,1120.0,70.0,5.0,1,0,0,0,1,0,0,0
4.6,2015.0,53000,1,26.59,1248.0,74.0,5.0,1,0,0,0,1,0,0,0
1.7,2011.0,100000,1,20.36,1197.0,78.9,5.0,0,1,0,0,0,0,0,1
4.5,2016.0,44000,1,18.0,1198.0,86.7,5.0,1,0,0,0,0,0,0,1
3.0,2015.0,51000,1,26.2,998.0,58.2,5.0,1,0,0,1,0,0,0,0
3.1,2010.0,88254,1,15.04,1598.0,103.6,5.0,1,0,0,0,0,0,0,1
7.5,2016.0,61003,1,24.3,1248.0,88.5,5.0,1,0,0,0,1,0,0,0
1.3,2008.0,79000,1,17.92,1086.0,62.1,5.0,1,0,0,0,0,0,0,1
3.25,2015.0,36000,1,20.4,1248.0,91.7,5.0,1,0,0,0,1,0,0,0
1.35,2009.0,73000,1,19.7,796.0,46.3,5.0,1,0,0,0,0,0,0,1
1.4,2009.0,60000,1,21.79,998.0,67.05,5.0,1,0,0,0,0,0,0,1
